leksem	vrsta.riječi	broj.slova	frek	k.N	k.M	k.C	k.STD	k.MIN	k.MAX	č.N	č.M	č.C	č.STD	č.MIN	č.MAX	p.N	p.M	p.C	p.STD	p.MIN	p.MAX	d.N	d.M	d.C	d.STD	d.MIN	d.MAX
prštati	Vm	7	3967	30	3.43333333333	3.5	1.22972444971	1	5	30	2.43333333333	2.5	0.955103252126	1	4	30	3.16666666667	3.0	1.15710366385	1	5	30	9.23333333333	8.5	3.65771634888	3	20
operater	Nc	8	25005	30	3.73333333333	4.0	1.06249183003	1	5	30	2.46666666667	3.0	0.991071249821	1	4	30	3.43333333333	3.5	1.256538455	1	5	30	10.4666666667	10.0	2.59143889674	5	15
otpasti	Vm	7	11934	30	4.3	5.0	0.971253485622	2	5	30	3.46666666667	4.0	1.20369800568	1	5	30	3.8	4.0	1.19443152448	1	5	30	7.56666666667	7.0	2.9289740335	3	15
promatrati	Vm	10	57781	30	3.86666666667	4.0	1.20369800568	1	5	30	3.83333333333	4.0	0.859586463882	1	5	30	3.76666666667	4.0	1.20231258646	1	5	30	7.46666666667	7.0	2.57854394744	3	15
saznanje	Nc	8	34147	30	2.4	2.5	1.11355287257	1	5	30	2.96666666667	3.0	1.22429117815	1	5	30	2.93333333333	3.0	1.23648246607	1	5	30	9.5	10.0	2.32020114071	2	14
ukrasiti	Vm	8	8355	30	4.06666666667	4.0	0.963788819653	2	5	30	3.6	4.0	0.840634680861	1	5	30	3.76666666667	4.0	0.919540948276	2	5	30	7.66666666667	8.0	2.63733872598	3	15
agregat	Nc	7	15097	30	3.7	4.5	1.50886270637	1	5	30	1.86666666667	2.0	0.921351664072	0	4	30	3.63333333333	4.0	1.37800177391	1	5	30	11.9333333333	12.0	3.36584148303	5	20
pristajati	Vm	10	24773	30	3.3	3.0	1.12989675045	1	5	30	3.46666666667	3.0	0.921351664072	2	5	30	3.06666666667	3.0	1.15277443105	1	5	30	8.06666666667	8.5	2.66999791927	4	17
pomaziti	Vm	8	4608	30	4.23333333333	4.5	0.955103252126	2	5	30	4.1	4.0	0.830662386292	2	5	30	3.96666666667	4.0	1.01598337694	2	5	30	6.3	5.5	3.1	2	17
upropastiti	Vm	11	10866	30	2.63333333333	2.5	1.13968806649	0	5	30	3.46666666667	3.5	0.669991708075	2	5	30	3.36666666667	3.0	1.0482790129	1	5	30	7.63333333333	7.5	2.40115712846	3	15
testni	Ag	6	8545	30	2.83333333333	3.0	1.2405196044	1	5	30	3.03333333333	3.0	1.01598337694	1	5	30	3.16666666667	3.0	0.96896279025	2	5	30	8.03333333333	8.0	1.99137027083	3	12
trenerski	Ag	9	10923	30	2.86666666667	3.0	1.14697670227	0	5	30	2.8	3.0	1.10754984839	0	5	30	3.4	3.0	1.17189305542	1	5	30	8.46666666667	7.5	2.37673912933	5	14
organizacijski	Ag	14	26501	30	2.6	3.0	1.2	0	5	30	3.23333333333	3.0	1.02252411001	0	5	30	3.0	3.0	1.26491106407	1	5	30	9.63333333333	9.5	2.97190548676	5	20
predomisliti	Vm	12	6396	30	2.53333333333	3.0	1.25786415094	1	5	30	4.26666666667	4.0	0.679869268479	3	5	30	3.2	3.0	1.16619037897	1	5	30	7.53333333333	7.5	1.89267594221	4	11
zaslužiti	Vm	9	48441	30	2.26666666667	2.0	1.15277443105	1	4	30	3.9	4.0	0.789514618822	2	5	30	3.0	3.0	1.12546286774	1	5	30	6.8	7.0	1.66132477258	4	10
dnevnik	Nc	7	74880	30	4.53333333333	5.0	0.669991708075	3	5	30	4.03333333333	4.0	0.87496031656	1	5	30	4.6	5.0	0.663324958071	3	5	30	6.63333333333	6.0	1.53803626601	5	10
upalni	Ag	6	6483	30	2.36666666667	2.0	1.22429117815	1	5	30	2.7	3.0	0.9	1	4	30	3.16666666667	3.0	1.09797793947	1	5	30	8.5	8.0	2.55277626647	5	15
orgazam	Nc	7	15360	30	3.33333333333	3.5	1.34989711542	1	5	30	3.63333333333	4.0	0.982626864866	1	5	30	4.1	4.5	1.07548438699	1	5	30	11.6666666667	12.0	3.11269800798	4	16
neadekvatan	Ag	11	6507	30	1.9	2.0	1.0115993937	1	4	30	3.06666666667	3.0	0.99777530314	1	5	30	2.63333333333	2.0	1.13968806649	1	5	30	11.3333333333	11.0	2.92498812913	5	16
jeka	Nc	4	7852	30	4.0	4.0	1.15470053838	1	5	30	3.03333333333	3.0	1.13968806649	1	5	30	4.03333333333	4.0	0.948097510222	2	5	30	8.23333333333	8.0	2.60362994469	4	15
ublažavati	Vm	10	5226	30	2.36666666667	2.0	0.948097510222	1	4	30	3.0	3.0	0.894427191	1	5	30	2.93333333333	3.0	1.20922380981	1	5	30	8.2	8.0	2.10396451174	3	12
odjeknuti	Vm	9	6016	30	2.9	3.0	1.24766448481	1	5	30	2.86666666667	3.0	0.884433277428	1	5	30	3.36666666667	3.0	1.25122162527	1	5	30	8.56666666667	9.0	2.26102238428	4	13
čitanje	Nc	7	65491	30	4.46666666667	5.0	0.80553639824	2	5	30	4.83333333333	5.0	0.453382350291	3	5	30	4.4	5.0	0.879393730552	3	5	30	5.7	6.0	1.57374288455	3	9
nespretan	Ag	9	5797	30	3.43333333333	4.0	1.02252411001	1	5	30	3.83333333333	4.0	0.81989159175	2	5	30	3.96666666667	4.0	1.11005505369	1	5	30	6.36666666667	6.0	1.81628436344	3	10
neopravdan	Ag	10	6006	30	2.06666666667	2.0	0.928559218479	1	5	30	3.43333333333	3.0	1.08576649833	1	5	30	3.26666666667	3.0	1.41264134003	1	5	30	8.66666666667	8.0	2.6749870197	5	15
mozgati	Vm	7	3609	30	2.1	2.0	0.978093383408	1	5	30	3.0	3.0	1.03279555899	1	4	30	3.3	3.0	1.1	1	5	30	8.2	8.0	2.05588585935	5	13
mali	Ag	4	1052661	30	4.66666666667	5.0	0.649786289654	3	5	30	4.7	5.0	0.585946527708	3	5	30	4.66666666667	5.0	0.596284794	3	5	30	4.73333333333	5.0	1.78761169037	2	10
žedan	Ag	5	8654	30	3.9	5.0	1.39880901722	1	5	30	4.83333333333	5.0	0.453382350291	3	5	30	4.33333333333	5.0	0.942809041582	1	5	30	4.6	4.0	2.09125161885	1	11
dosegnuti	Vm	9	21367	30	3.76666666667	4.0	0.955103252126	1	5	30	3.63333333333	4.0	0.948097510222	1	5	30	3.46666666667	3.0	1.02415276638	2	5	30	6.5	6.0	2.41867732449	2	11
močvaran	Ag	8	3283	30	3.16666666667	3.0	1.15710366385	1	5	30	1.96666666667	2.0	1.13968806649	0	5	30	3.86666666667	4.0	1.05619863452	2	5	30	7.8	8.0	2.10396451174	4	12
bojati	Vm	6	141796	30	3.86666666667	4.0	1.25786415094	1	5	30	3.8	4.0	0.748331477355	2	5	30	3.76666666667	4.0	0.955103252126	2	5	30	5.36666666667	5.0	1.64282953738	3	9
polaziti	Vm	8	18445	30	2.5	2.5	1.0246950766	1	4	30	3.1	3.0	1.0115993937	1	5	30	3.06666666667	3.0	1.28927197372	1	5	30	7.76666666667	8.0	2.52564623194	2	14
zapošljavati	Vm	12	22372	30	2.96666666667	3.0	1.1685698762	1	5	30	3.23333333333	3.0	0.955103252126	1	5	30	3.4	3.0	1.11355287257	2	5	30	8.93333333333	9.0	2.69485105752	5	16
podijeliti	Vm	10	74752	30	3.8	4.0	1.19443152448	1	5	30	4.1	4.0	0.978093383408	1	5	30	3.53333333333	3.0	1.14697670227	1	5	30	6.76666666667	6.5	2.29031778484	3	12
osvježavajući	Ag	13	5223	30	3.06666666667	3.0	1.20922380981	1	5	30	3.9	4.0	1.04403065089	1	5	30	3.46666666667	3.0	0.991071249821	2	5	30	7.6	8.0	2.16948534604	3	11
proizvođač	Nc	10	143750	30	3.93333333333	4.0	1.20922380981	1	5	30	3.73333333333	4.0	1.06249183003	1	5	30	3.83333333333	4.0	1.09797793947	2	5	30	8.2	8.0	2.49532896963	3	14
preseljenje	Nc	11	10670	30	3.53333333333	4.0	1.25786415094	1	5	30	2.96666666667	3.0	0.982626864866	1	5	30	3.8	4.0	0.979795897113	2	5	30	7.23333333333	7.0	2.36196716507	3	14
zločinac	Nc	8	33218	30	3.93333333333	4.0	1.20922380981	1	5	30	2.96666666667	3.0	1.07960898271	1	5	30	4.36666666667	4.0	0.657436097444	3	5	30	7.43333333333	7.0	3.22162829775	2	20
elitan	Ag	6	17876	30	2.3	2.0	1.12989675045	1	5	30	2.83333333333	3.0	1.09797793947	1	5	30	3.13333333333	3.0	1.08730042869	1	5	30	10.3333333333	10.0	3.10197069977	3	16
telefonski	Ag	10	42141	30	3.8	4.0	1.07703296143	1	5	30	3.66666666667	4.0	1.22020034785	1	5	30	3.9	4.0	0.978093383408	2	5	30	6.76666666667	6.5	2.13983384609	3	12
rukometni	Ag	9	25324	30	3.63333333333	4.0	1.0482790129	1	5	30	2.83333333333	3.0	0.96896279025	1	5	30	4.2	4.0	0.871779788708	2	5	30	7.63333333333	7.0	2.35914297056	3	13
plasirati	Vm	9	35419	30	2.23333333333	2.0	1.02252411001	1	4	30	2.33333333333	2.0	0.829993306533	1	4	30	2.96666666667	3.0	1.3287420952	1	5	30	10.3	10.0	3.22645316098	5	16
razbojnik	Nc	9	9698	30	4.1	4.0	0.943398113206	1	5	30	2.7	3.0	1.06926766216	1	5	30	4.46666666667	5.0	0.763034876151	3	5	30	8.2	7.5	3.08112533554	3	16
zavezati	Vm	8	4500	30	4.26666666667	5.0	1.09341463112	1	5	30	3.7	4.0	1.06926766216	1	5	30	4.2	4.0	0.871779788708	2	5	30	6.3	5.0	1.9	4	11
krzno	Nc	5	9592	30	4.86666666667	5.0	0.561743318212	2	5	30	3.1	3.0	0.943398113206	1	5	30	4.8	5.0	0.47609522857	3	5	30	6.06666666667	5.5	1.82452429112	3	10
preljev	Nc	7	4191	30	4.63333333333	5.0	0.835995746932	1	5	30	3.23333333333	3.0	0.989388138644	1	5	30	4.46666666667	5.0	0.80553639824	2	5	30	6.36666666667	6.0	2.12105843599	3	12
svađati	Vm	7	17760	30	3.63333333333	4.0	1.30341431973	1	5	30	3.83333333333	4.0	1.00277393043	1	5	30	4.26666666667	4.5	0.853749898324	2	5	30	5.3	5.0	1.63605215891	3	10
plesti	Vm	6	4830	30	4.46666666667	5.0	0.991071249821	2	5	30	2.86666666667	3.0	0.884433277428	1	5	30	4.13333333333	4.0	0.884433277428	2	5	30	6.03333333333	6.0	1.74132771821	3	10
bajkovit	Ag	8	4246	30	2.46666666667	2.0	1.25786415094	1	5	30	2.6	3.0	0.879393730552	1	4	30	3.66666666667	4.0	0.906764700582	2	5	30	5.93333333333	5.0	1.74992063312	3	11
karcinom	Nc	8	17094	30	3.46666666667	4.0	1.35973853696	1	5	30	2.9	3.0	0.907377172588	1	4	30	3.76666666667	4.0	1.05461946797	2	5	30	10.1666666667	10.0	3.83912605796	4	20
preferirati	Vm	11	14692	30	1.9	2.0	0.943398113206	1	4	30	3.56666666667	4.0	1.02252411001	1	5	30	2.86666666667	3.0	1.11753697428	1	5	30	10.0666666667	10.0	3.77653574354	5	23
car	Nc	3	35280	30	4.33333333333	5.0	0.942809041582	1	5	30	3.0	3.0	1.0	1	5	30	4.53333333333	5.0	0.845905169363	1	5	30	7.13333333333	7.0	2.77768888747	3	15
krijumčarenje	Nc	13	4597	30	3.0	3.0	1.12546286774	0	5	30	2.63333333333	3.0	0.835995746932	1	5	30	3.43333333333	3.0	1.08576649833	1	5	30	10.7333333333	11.0	3.07607253202	5	16
povoljan	Ag	8	67604	30	2.53333333333	2.5	0.95684667296	1	5	30	3.73333333333	4.0	0.963788819653	1	5	30	3.16666666667	3.0	1.0354816378	1	5	30	8.8	8.5	2.74954541697	4	15
lovni	Ag	5	3335	30	2.56666666667	2.5	1.14552268516	1	4	30	1.9	2.0	0.907377172588	1	4	30	2.76666666667	3.0	1.02252411001	1	5	30	9.9	10.0	3.24910244016	4	16
feministički	Ag	12	3855	30	1.9	2.0	0.943398113206	1	4	30	3.26666666667	3.0	0.99777530314	1	5	30	3.23333333333	3.0	1.38283123418	1	5	30	12.2666666667	12.5	3.49221356099	5	23
sućut	Nc	5	8652	30	2.1	2.0	0.978093383408	1	5	30	2.56666666667	3.0	0.667499479817	1	4	30	3.4	3.0	1.2274635093	1	5	30	8.66666666667	9.5	2.92498812913	3	19
ogorčen	Ag	7	8204	30	2.63333333333	2.0	1.1967548714	1	5	30	3.13333333333	3.0	0.921351664072	1	5	30	3.2	3.0	0.979795897113	2	5	30	10.2666666667	10.0	1.41264134003	7	13
usporedan	Ag	9	4691	30	2.93333333333	3.0	1.38884444373	1	5	30	3.2	3.0	1.16619037897	0	5	30	3.13333333333	3.0	1.20369800568	1	5	30	8.8	9.0	2.24202289611	4	15
zaskočiti	Vm	9	3059	30	3.73333333333	4.0	0.99777530314	2	5	30	3.06666666667	3.0	0.963788819653	1	5	30	3.6	4.0	1.3316656237	1	5	30	8.7	9.0	2.99054064231	3	15
ozbiljnost	Nc	10	11636	30	2.76666666667	2.5	1.45334862377	1	5	30	4.13333333333	4.5	1.11753697428	1	5	30	3.56666666667	3.5	1.08576649833	2	5	30	7.53333333333	7.5	2.39072281027	3	11
obalni	Ag	6	12822	30	3.93333333333	4.5	1.38884444373	0	5	30	2.76666666667	3.0	1.14552268516	0	5	30	4.33333333333	5.0	0.86922698736	2	5	30	7.73333333333	8.0	2.15921796543	3	11
izgledan	Ag	8	13271	30	2.36666666667	2.0	1.30341431973	1	5	30	2.4	2.0	0.986576572463	1	5	30	2.2	2.0	0.945163125251	1	4	30	10.9	11.5	3.3	4	16
isprati	Vm	7	10137	30	3.73333333333	4.0	1.26315302143	0	5	30	3.5	4.0	1.17615191763	0	5	30	4.23333333333	5.0	1.08576649833	1	5	30	7.16666666667	7.0	2.96741563579	2	15
pobrati	Vm	7	7251	30	3.83333333333	4.0	1.09797793947	1	5	30	3.23333333333	3.0	1.20231258646	0	5	30	4.16666666667	5.0	1.09797793947	1	5	30	6.43333333333	6.0	2.40393196428	2	10
sićušan	Ag	7	3661	30	4.26666666667	5.0	0.99777530314	1	5	30	3.4	3.0	1.01980390272	1	5	30	4.6	5.0	0.711805216802	3	5	30	6.06666666667	5.5	2.44858235629	3	11
krv	Nc	3	149641	30	4.63333333333	5.0	0.835995746932	1	5	30	3.8	4.0	0.832666399786	2	5	30	4.9	5.0	0.395811402901	3	5	30	4.9	5.0	2.05507501891	2	11
vlakno	Nc	6	14123	30	3.86666666667	4.0	1.17567947257	1	5	30	2.9	3.0	1.27410099024	0	5	30	3.8	4.0	1.24899959968	1	5	30	10.1	10.0	3.01496268634	3	15
partnerski	Ag	10	12431	30	3.5	3.5	1.11803398875	1	5	30	3.3	3.0	0.936304793679	1	5	30	3.43333333333	3.0	1.20231258646	1	5	30	9.56666666667	10.0	3.20086793785	4	15
stojeći	Ag	7	3341	30	4.03333333333	4.0	0.982626864866	2	5	30	3.46666666667	4.0	1.08730042869	1	5	30	4.16666666667	5.0	1.0354816378	2	5	30	6.83333333333	7.0	2.55712512187	2	12
umoran	Ag	6	32546	30	3.8	4.0	1.37598449604	1	5	30	4.5	5.0	1.11803398875	1	5	30	4.13333333333	5.0	1.14697670227	1	5	30	5.26666666667	5.0	2.40739601137	2	10
eteričan	Ag	8	12511	30	2.33333333333	2.0	1.34989711542	1	5	30	2.1	2.0	0.869865890047	1	4	30	2.2	2.0	1.27540843131	1	5	30	11.8333333333	12.5	3.74239970548	3	19
ostvarivanje	Nc	12	32020	30	1.96666666667	2.0	1.07960898271	1	5	30	2.96666666667	3.0	0.982626864866	1	4	30	2.26666666667	2.0	1.31487219489	1	5	30	9.73333333333	10.0	3.07607253202	5	15
novinarski	Ag	10	39682	30	3.06666666667	3.0	1.38884444373	1	5	30	2.96666666667	3.0	1.1685698762	1	5	30	3.6	4.0	1.2274635093	1	5	30	9.3	10.0	2.70985854489	4	15
rashladni	Ag	9	5685	30	3.63333333333	4.0	1.07960898271	1	5	30	2.6	3.0	0.986576572463	1	5	30	3.26666666667	3.0	1.12348663642	1	5	30	9.7	10.0	2.84194768894	5	15
autizam	Nc	7	6262	30	2.66666666667	2.0	1.46818103637	0	5	30	2.66666666667	3.0	1.07496769977	1	4	30	2.93333333333	3.0	1.31487219489	1	5	30	13.5	14.0	2.99722093502	6	19
tekstilan	Ag	9	8881	30	3.53333333333	4.0	1.28409068562	1	5	30	2.4	2.0	0.986576572463	1	4	30	3.5	3.5	1.08781125814	2	5	30	10.7333333333	10.0	2.74388208363	5	15
revolucionar	Nc	12	3636	30	3.06666666667	3.0	1.48174071806	1	5	30	2.43333333333	2.0	1.08576649833	1	5	30	3.2	3.0	1.16619037897	1	5	30	12.2	12.0	2.54820198048	6	18
pučina	Nc	6	3780	30	4.0	5.0	1.52752523165	0	5	30	2.26666666667	2.0	1.06249183003	1	5	30	4.33333333333	5.0	1.16428327977	1	5	30	10.2333333333	10.0	2.94033255867	5	18
provoditi	Vm	9	175313	30	2.7	3.0	1.34536240471	1	5	30	3.43333333333	3.0	1.17426099692	1	5	30	2.6	2.0	1.40475383371	1	5	30	8.46666666667	8.0	2.59143889674	4	14
šumski	Ag	6	20107	30	3.93333333333	4.0	1.26315302143	1	5	30	3.16666666667	3.0	1.06718737291	1	5	30	4.3	5.0	0.971253485622	2	5	30	6.16666666667	5.5	2.50444050083	3	12
nemoralan	Ag	9	8566	30	1.93333333333	1.0	1.28927197372	0	5	30	3.0	3.0	1.23827837473	0	5	30	2.76666666667	3.0	1.20231258646	1	5	30	11.1333333333	10.5	3.45189159093	3	18
skakati	Vm	7	22992	30	4.13333333333	5.0	1.4079141388	0	5	30	3.83333333333	4.0	0.96896279025	1	5	30	4.63333333333	5.0	0.795124029458	2	5	30	5.4	5.0	2.89367125523	2	15
neredovit	Ag	9	3018	30	2.8	2.5	1.27540843131	1	5	30	3.36666666667	3.0	1.0482790129	1	5	30	2.93333333333	3.0	1.28927197372	1	5	30	8.53333333333	9.0	2.20201927532	3	13
korupcijski	Ag	11	4322	30	2.23333333333	2.0	1.20231258646	1	5	30	2.86666666667	3.0	1.17567947257	1	5	30	2.63333333333	2.0	1.3287420952	1	5	30	13.0333333333	13.0	2.56233400546	7	19
evidentirati	Vm	12	5238	30	3.16666666667	3.0	1.31866936299	1	5	30	2.96666666667	3.0	1.27758452645	0	5	30	2.83333333333	3.0	1.12792828771	1	5	30	12.2666666667	12.0	2.56818137123	6	17
djevojka	Nc	8	146234	30	4.53333333333	5.0	1.11753697428	0	5	30	4.4	5.0	0.986576572463	1	5	30	4.9	5.0	0.538516480713	2	5	30	5.4	5.0	3.1474857691	2	15
iskočiti	Vm	8	8192	30	3.8	4.0	1.32664991614	0	5	30	3.1	3.0	1.27410099024	0	5	30	4.46666666667	5.0	0.80553639824	2	5	30	5.6	5.0	2.36079082795	3	13
pumpati	Vm	7	8873	30	4.0	4.0	1.18321595662	1	5	30	2.56666666667	3.0	0.882546819658	1	4	30	4.26666666667	5.0	0.928559218479	2	5	30	6.7	6.5	2.22336081942	3	11
zanijekati	Vm	10	4338	30	3.03333333333	3.0	1.22429117815	1	5	30	2.7	3.0	1.1874342087	1	5	30	3.0	3.0	1.36626010213	1	5	30	9.5	10.0	2.45967477525	4	14
ispunjavati	Vm	11	37154	30	3.46666666667	4.0	1.43139403691	1	5	30	3.73333333333	4.0	0.963788819653	2	5	30	3.93333333333	4.0	1.12348663642	2	5	30	7.36666666667	7.0	2.21334337347	3	13
tvoriti	Vm	7	11083	30	2.23333333333	2.0	0.989388138644	1	4	30	3.0	3.0	1.26491106407	1	5	30	2.96666666667	3.0	1.11005505369	1	5	30	8.56666666667	8.5	3.23195847058	0	15
uzbuđenje	Nc	9	17802	30	3.03333333333	3.0	1.1685698762	1	5	30	3.83333333333	4.0	1.18556128292	0	5	30	3.66666666667	4.0	1.37436854187	1	5	30	7.86666666667	8.0	2.94089933335	3	15
kancelarka	Nc	10	4720	30	3.8	5.0	1.55777619274	1	5	30	2.9	3.0	1.19303534454	1	5	30	4.23333333333	5.0	1.14552268516	1	5	30	10.8666666667	10.5	3.26326353347	5	18
problematičan	Ag	13	22081	30	2.53333333333	2.0	1.05619863452	1	5	30	3.56666666667	4.0	1.20231258646	1	5	30	3.26666666667	3.5	1.33998341615	1	5	30	8.16666666667	7.5	2.8057480682	3	15
plakat	Nc	6	33071	30	4.5	5.0	1.08781125814	1	5	30	3.6	4.0	1.3316656237	1	5	30	4.7	5.0	0.690410505907	2	5	30	6.83333333333	7.0	1.69476317585	4	12
pomutnja	Nc	8	3144	30	2.16666666667	2.0	1.2405196044	1	5	30	2.56666666667	3.0	0.843932593411	1	4	30	2.36666666667	2.5	0.948097510222	1	4	30	10.7666666667	10.0	2.43150616331	6	18
bakterijski	Ag	11	5869	30	2.83333333333	3.0	1.18556128292	1	5	30	2.66666666667	3.0	0.906764700582	1	4	30	3.43333333333	3.0	1.28279209366	1	5	30	10.3666666667	10.0	2.58822118237	5	15
ograničenost	Nc	12	3129	30	2.16666666667	2.0	1.06718737291	1	5	30	3.2	3.0	1.10754984839	1	5	30	2.6	3.0	1.2	1	5	30	10.7333333333	11.0	2.20504472114	5	14
kompromis	Nc	9	20884	30	2.66666666667	2.5	1.34989711542	1	5	30	3.4	3.5	0.879393730552	1	5	30	2.8	3.0	1.35154232885	1	5	30	11.1	10.0	2.52124307965	5	16
napraviti	Vm	9	589513	30	3.0	3.0	1.39044357431	1	5	30	4.43333333333	5.0	1.02252411001	0	5	30	3.4	3.5	1.3316656237	1	5	30	5.53333333333	5.0	2.24697327285	2	12
ivančica	Nc	8	3270	30	3.96666666667	5.0	1.58078742685	1	5	30	2.2	2.0	0.909212113132	1	4	30	4.6	5.0	0.986576572463	1	5	30	7.2	6.5	3.4292856399	3	20
karakteran	Ag	10	5267	30	2.0	1.5	1.26491106407	0	5	30	2.83333333333	3.0	1.15710366385	1	5	30	2.5	2.0	1.23153021346	1	5	30	10.3	10.0	2.91147156377	5	16
zakinuti	Vm	8	3902	30	2.23333333333	2.0	1.35851225815	1	5	30	3.1	3.0	1.16476034731	1	5	30	2.53333333333	2.5	1.02415276638	1	5	30	10.4	10.0	2.66583320308	5	15
maraton	Nc	7	15582	30	4.4	5.0	0.840634680861	2	5	30	2.93333333333	3.0	1.20922380981	1	5	30	4.43333333333	5.0	0.955103252126	1	5	30	9.2	9.5	2.52190404258	4	15
zanosan	Ag	7	3925	30	2.43333333333	2.0	1.08576649833	1	5	30	2.63333333333	2.5	1.1685698762	1	5	30	3.13333333333	3.0	1.30979218029	1	5	30	10.2	10.0	2.65078604694	5	15
tamnoput	Ag	8	3856	30	4.13333333333	5.0	1.30979218029	0	5	30	3.03333333333	3.0	1.07960898271	0	5	30	4.66666666667	5.0	0.906764700582	1	5	30	8.1	8.0	2.68762596604	3	12
artikulirati	Vm	12	3376	30	2.5	2.0	1.47761068395	0	5	30	2.43333333333	3.0	1.43022919686	0	5	30	2.36666666667	2.0	1.0482790129	1	4	30	13.0333333333	13.0	2.99425375604	7	20
mramoran	Ag	8	3592	30	3.96666666667	4.0	1.22429117815	1	5	30	2.6	3.0	0.8	1	4	30	4.53333333333	5.0	0.763034876151	2	5	30	10.1666666667	10.0	2.65936500357	7	15
prozni	Ag	6	4039	30	2.73333333333	2.5	1.48174071806	1	5	30	3.06666666667	3.0	1.3646326327	1	5	30	3.5	4.0	1.20415945788	1	5	30	10.3666666667	10.0	1.74132771821	8	14
neizmjeran	Ag	10	6294	30	1.76666666667	2.0	0.715697018453	1	3	30	3.03333333333	3.0	1.01598337694	1	5	30	2.5	2.0	1.1474609652	1	5	30	10.2666666667	10.0	2.92042614851	4	18
ispijati	Vm	8	5423	30	4.06666666667	4.0	1.06249183003	2	5	30	3.53333333333	4.0	1.05619863452	1	5	30	4.13333333333	5.0	1.11753697428	2	5	30	8.23333333333	7.5	3.53726196686	3	18
doseći	Vm	6	18807	30	3.46666666667	3.5	1.20369800568	1	5	30	3.36666666667	4.0	1.3287420952	0	5	30	3.63333333333	4.0	1.13968806649	1	5	30	7.86666666667	8.0	2.80158685193	3	14
prosudba	Nc	8	6670	30	2.23333333333	2.0	1.11604460285	1	5	30	2.5	3.0	1.20415945788	0	5	30	2.56666666667	2.5	1.33374993492	1	5	30	10.7333333333	10.5	2.96573018927	3	16
vizualizacija	Nc	13	4680	30	2.5	2.5	1.17615191763	1	5	30	2.7	3.0	1.1874342087	1	5	30	2.93333333333	3.0	1.3646326327	1	5	30	11.6666666667	12.0	2.80871659106	4	18
uputiti	Vm	7	102814	30	3.26666666667	3.0	1.12348663642	1	5	30	3.46666666667	3.5	1.05619863452	1	5	30	3.36666666667	3.5	1.22429117815	1	5	30	9.33333333333	10.0	2.72437556556	4	15
tijesan	Ag	7	6619	30	3.83333333333	4.0	1.15710366385	1	5	30	3.2	3.0	1.04562580942	1	5	30	4.4	5.0	0.840634680861	2	5	30	7.26666666667	7.0	1.91369334592	3	11
kontracepcijski	Ag	15	4061	30	3.16666666667	3.0	1.39243990495	1	5	30	2.8	3.0	1.07703296143	0	5	30	3.36666666667	3.5	1.35359603362	1	5	30	12.8666666667	12.5	1.96185852927	10	19
